SalesOrderID;OrderDate;QtyVsDate;CustomerID;QtyVsRegion;SalesOrderDetailID;ProductID;ABC;OrderQty;Discount;UnitCost;LineCost;UnitPrice;LineTotal;Gross Profit;Country;Month;Channel;LastLine
202926;03.01.2012;87%;366;55%;136128;793;17%;15;13%;466,48437;6997,26555;608,1539963;9122,309944;2125,044394;Italy;Jan 08;Fax/Phone/Mail;TRUE
202927;03.01.2012;87%;484;15%;136129;991;1%;1;3%;88,37391;88,37391;164,8096021;164,8096021;76,43569214;Finland;Jan 08;Online Shop;FALSE
202927;03.01.2012;87%;484;15%;136130;769;32%;14;5%;146,01198;2044,16772;234,6219304;3284,707025;1240,539305;Finland;Jan 08;Online Shop;FALSE
202927;03.01.2012;87%;484;15%;136131;732;87%;27;4%;105,64182;2852,32914;162,8703151;4397,498507;1545,169367;Finland;Jan 08;Online Shop;FALSE
202927;03.01.2012;87%;484;15%;136132;759;42%;12;5%;146,01198;1752,14376;235,410385;2824,92462;1072,78086;Finland;Jan 08;Online Shop;FALSE
202927;03.01.2012;87%;484;15%;136133;987;1%;1;5%;92,46537;92,46537;168,9729013;168,9729013;76,50753132;Finland;Jan 08;Online Shop;FALSE
202927;03.01.2012;87%;484;15%;136134;754;51%;6;4%;265,41249;1592,47494;399,5500584;2397,300351;804,8254107;Finland;Jan 08;Online Shop;FALSE
202927;03.01.2012;87%;484;15%;136135;981;1%;1;5%;125,93352;125,93352;208,370211;208,370211;82,43669095;Finland;Jan 08;Online Shop;FALSE
202927;03.01.2012;87%;484;15%;136136;985;1%;1;5%;92,46537;92,46537;169,069552;169,069552;76,60418198;Finland;Jan 08;Online Shop;TRUE
202928;04.01.2012;87%;353;23%;136137;989;1%;1;4%;88,37391;88,37391;162,9996821;162,9996821;74,62577205;Denmark;Jan 08;Online Shop;TRUE
202929;04.01.2012;87%;88;85%;136138;807;11%;29;23%;16,61403;481,80687;30,16056334;874,6563368;392,8494668;France;Jan 08;Online Shop;FALSE
202929;04.01.2012;87%;88;85%;136139;797;15%;16;18%;213,92394;3422,78304;262,5700607;4201,120971;778,3379309;France;Jan 08;Online Shop;FALSE
202929;04.01.2012;87%;88;85%;136140;883;3%;2;25%;12,47169;24,94338;11,5739938;23,1479876;-1,795392404;France;Jan 08;Online Shop;TRUE
202930;05.01.2012;87%;418;35%;136141;765;36%;5;6%;146,01198;730,0599;230,9866755;1154,933377;424,8734773;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136142;758;43%;19;9%;265,41249;5042,83731;378,4790867;7191,102647;2148,265337;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136143;914;2%;1;7%;3,61239;3,61239;7,212124169;7,212124169;3,599734169;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136144;975;1%;1;12%;324,753;324,753;427,7309932;427,7309932;102,9779932;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136145;758;43%;29;12%;265,41249;7696,96221;365,7482132;10606,69818;2909,735974;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136146;797;15%;3;8%;213,92394;641,77182;292,7185646;878,1556939;236,3838739;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136147;773;28%;2;11%;573,64632;1147,29264;858,0819733;1716,163947;568,8713067;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136148;799;14%;4;10%;213,92394;855,69576;287,117307;1148,469228;292,773468;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136149;799;14%;9;6%;213,92394;1925,31546;299,4895346;2695,405811;770,0903511;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136150;755;49%;14;8%;265,41249;3715,77486;381,8815404;5346,341566;1630,566706;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136151;768;33%;1;7%;146,01198;146,01198;229,0679896;229,0679896;83,05600956;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136152;768;33%;4;11%;146,01198;584,04792;219,7554943;879,021977;294,974057;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136153;974;1%;1;8%;324,753;324,753;447,604026;447,604026;122,851026;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136154;973;1%;1;6%;324,753;324,753;454,2240001;454,2240001;129,4710001;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136155;983;1%;1;11%;125,93352;125,93352;194,7229515;194,7229515;68,78943147;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136156;992;1%;1;9%;88,37391;88,37391;155,1896212;155,1896212;66,81571117;Portugal;Jan 08;Fax/Phone/Mail;FALSE
202930;05.01.2012;87%;418;35%;136157;974;1%;1;9%;324,753;324,753;440,890976;440,890976;116,137976;Portugal;Jan 08;Fax/Phone/Mail;TRUE
202931;05.01.2012;87%;412;4%;136158;973;1%;1;1%;324,753;324,753;480,1885967;480,1885967;155,4355967;Marokko;Jan 08;Fax/Phone/Mail;FALSE
202931;05.01.2012;87%;412;4%;136159;798;14%;1;1%;213,92394;213,92394;315,4886609;315,4886609;101,5647209;Marokko;Jan 08;Fax/Phone/Mail;TRUE
202932;06.01.2012;87%;654;65%;136160;770;31%;2;21%;146,01198;292,02396;195,7832174;391,5664349;99,54247486;Spain;Jan 08;Online Shop;FALSE
202932;06.01.2012;87%;654;65%;136161;798;14%;13;17%;213,92394;2781,01122;265,7569388;3454,840205;673,828985;Spain;Jan 08;Online Shop;FALSE
202932;06.01.2012;87%;654;65%;136162;982;1%;1;19%;125,93352;125,93352;177,8092507;177,8092507;51,87573068;Spain;Jan 08;Online Shop;TRUE
202933;06.01.2012;87%;570;3%;136163;798;14%;1;1%;213,92394;213,92394;317,591304;317,591304;103,667364;Andorra;Jan 08;Online Shop;FALSE
202933;06.01.2012;87%;570;3%;136164;800;13%;1;1%;213,92394;213,92394;316,9856505;316,9856505;103,0617105;Andorra;Jan 08;Online Shop;FALSE
202933;06.01.2012;87%;570;3%;136165;975;1%;1;1%;324,753;324,753;480,2875906;480,2875906;155,5345906;Andorra;Jan 08;Online Shop;FALSE
202933;06.01.2012;87%;570;3%;136166;749;61%;1;1%;651,38826;651,38826;1013,363903;1013,363903;361,9756432;Andorra;Jan 08;Online Shop;FALSE
202933;06.01.2012;87%;570;3%;136167;802;12%;1;1%;19,74291;19,74291;46,39829349;46,39829349;26,65538349;Andorra;Jan 08;Online Shop;TRUE
202934;06.01.2012;87%;543;3%;136168;763;38%;2;1%;146,01198;292,02396;244,7884714;489,5769428;197,5529828;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136169;755;49%;3;1%;265,41249;796,23747;412,2183022;1236,654907;440,4174367;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136170;974;1%;1;1%;324,753;324,753;480,0087135;480,0087135;155,2557135;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136171;763;38%;2;1%;146,01198;292,02396;244,1552736;488,3105472;196,2865872;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136172;751;57%;4;1%;651,38826;2605,55304;1009,444506;4037,778023;1432,224983;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136173;798;14%;1;1%;213,92394;213,92394;316,6736172;316,6736172;102,7496772;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136174;768;33%;2;1%;146,01198;292,02396;244,5208642;489,0417283;197,0177683;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136175;975;1%;1;1%;324,753;324,753;482,148055;482,148055;157,395055;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136176;763;38%;2;1%;146,01198;292,02396;244,7383303;489,4766606;197,4527006;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136177;799;14%;1;1%;213,92394;213,92394;317,3230232;317,3230232;103,3990832;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136178;765;36%;1;1%;146,01198;146,01198;244,5856865;244,5856865;98,57370654;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136179;745;69%;3;1%;209,72784;629,18352;381,7617937;1145,285381;516,101861;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136180;763;38%;3;1%;146,01198;438,03594;244,8559448;734,5678345;296,5318945;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136181;992;1%;1;1%;88,37391;88,37391;168,3296077;168,3296077;79,95569773;Andorra;Jan 08;Fax/Phone/Mail;FALSE
202934;06.01.2012;87%;543;3%;136182;798;14%;1;1%;213,92394;213,92394;317,0477279;317,0477279;103,1237879;Andorra;Jan 08;Fax/Phone/Mail;TRUE
202935;06.01.2012;87%;625;30%;136183;990;1%;1;8%;88,37391;88,37391;156,0139994;156,0139994;67,64008938;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136184;921;1%;1;9%;0,55989;0,55989;0,299058638;0,299058638;-0,260831362;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136185;975;1%;1;10%;324,753;324,753;436,993982;436,993982;112,240982;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136186;989;1%;1;6%;88,37391;88,37391;160,3087761;160,3087761;71,93486611;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136187;796;15%;9;9%;466,48437;4198,35933;631,2701164;5681,431048;1483,071718;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136188;973;1%;1;10%;324,753;324,753;435,0028818;435,0028818;110,2498818;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136189;976;1%;1;7%;324,753;324,753;451,5077995;451,5077995;126,7547995;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136190;792;17%;13;8%;466,48437;6064,29681;641,2931524;8336,810981;2272,514171;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136191;793;17%;14;10%;466,48437;6530,78118;623,9812755;8735,737857;2204,956677;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136192;764;37%;16;7%;146,01198;2336,19168;228,7779928;3660,447884;1324,256204;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136193;760;41%;29;10%;146,01198;4234,34742;222,9869906;6466,622728;2232,275308;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136194;760;41%;11;10%;146,01198;1606,13178;221,2361691;2433,59786;827,4660796;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136195;770;31%;20;6%;146,01198;2920,2396;232,7654003;4655,308007;1735,068407;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136196;755;49%;16;8%;265,41249;4246,59984;382,2345501;6115,752802;1869,152962;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136197;768;33%;32;9%;146,01198;4672,38336;223,5235029;7152,752092;2480,368732;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136198;992;1%;1;6%;88,37391;88,37391;160,5259467;160,5259467;72,15203673;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136199;990;1%;1;6%;88,37391;88,37391;160,190265;160,190265;71,81635495;Ireland;Jan 08;Online Shop;FALSE
202935;06.01.2012;87%;625;30%;136200;973;1%;1;5%;324,753;324,753;458,4718434;458,4718434;133,7188434;Ireland;Jan 08;Online Shop;TRUE
202936;07.01.2012;87%;237;15%;136201;971;1%;1;5%;226,54524;226,54524;364,6136454;364,6136454;138,0684054;Belgium;Jan 08;Online Shop;FALSE
202936;07.01.2012;87%;237;15%;136202;953;1%;1;5%;226,54524;226,54524;365,3265271;365,3265271;138,7812871;Belgium;Jan 08;Online Shop;FALSE
202936;07.01.2012;87%;237;15%;136203;770;31%;15;4%;146,01198;2190,1797;237,9908176;3569,862264;1379,682564;Belgium;Jan 08;Online Shop;FALSE
202936;07.01.2012;87%;237;15%;136204;984;1%;1;5%;92,46537;92,46537;169,1436121;169,1436121;76,67824213;Belgium;Jan 08;Online Shop;FALSE
202936;07.01.2012;87%;237;15%;136205;992;1%;1;4%;88,37391;88,37391;163,2169231;163,2169231;74,84301307;Belgium;Jan 08;Online Shop;FALSE
202936;07.01.2012;87%;237;15%;136206;797;15%;5;5%;213,92394;1069,6197;304,8708597;1524,354298;454,7345984;Belgium;Jan 08;Online Shop;FALSE
202936;07.01.2012;87%;237;15%;136207;764;37%;15;5%;146,01198;2190,1797;235,4624198;3531,936297;1341,756597;Belgium;Jan 08;Online Shop;FALSE
202936;07.01.2012;87%;237;15%;136208;976;1%;1;3%;324,753;324,753;469,9054188;469,9054188;145,1524188;Belgium;Jan 08;Online Shop;TRUE
202937;07.01.2012;87%;383;23%;136209;750;59%;26;8%;651,38826;16936,09476;943,2803774;24525,28981;7589,195051;Denmark;Jan 08;Online Shop;FALSE
202937;07.01.2012;87%;383;23%;136210;794;16%;5;5%;466,48437;2332,42185;664,4106439;3322,05322;989,6313697;Denmark;Jan 08;Online Shop;FALSE
202937;07.01.2012;87%;383;23%;136211;983;1%;1;8%;125,93352;125,93352;202,5157737;202,5157737;76,58225372;Denmark;Jan 08;Online Shop;FALSE
